id,正文,原始图片url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,是否原创,原始用户id,原始用户昵称,原始微博id,原始微博正文,原始微博原始图片url,原始微博位置,原始微博日期,原始微博工具,原始微博点赞数,原始微博评论数,原始微博转发数,原始微博话题,原始微博@用户
4384979695849372,回复@zxy25102:你想的太简单了，十年不能解禁那么什么PE，VC天使轮还玩个屁，找好公司？你连个公司都看不见几个了。//@zxy25102:科创板十年不能解禁就解决这个问题了，能熬过十年的都是好公司，能熬过十年的风险投资才是对社会有利的风险投资,,,2019-06-19,iPhone X(深空灰),95,23,15,,"zxy25102,zxy25102",False,1854368294,投行泰山,4384942894956457,界面新闻今天发布了3篇独家深度调查报道，揭露正在审核期间的科创板拟上市企业安翰科技涉嫌欺诈发行，包括涉嫌过度包装、涉嫌通过未披露关联方舞弊等问题。其中，报告期内连续三年销售额占比80%左右的核心客户美年集团，披露开展胶囊胃镜检查项目的门店数量及胶囊使用量，比实地调查暗访得到的真实情况夸大了100%-300%，涉及到对应的销售额超过2亿元。同时，披露为非关联方的核心客户北京远大安翰的实际出资人，穿透后与安翰科技重要股东北京大中万升投资中心（有限合伙）的出资人均指向了张大中，而实地调查发现安翰涉嫌利用未披露关联方北京远大安翰来分担公司产品推广宣传的成本费用，甚至可能存在通过股东代持来虚构交易等问题。此外，还有世纪华人、上海安谧、上海尚和、深圳百飞特、河南新众康、苏州连昆力拓、保定中翰、上海寰熙等大量国内主要客户、海外的Endo-kapszula kft和Med Optics等主要客户都存在业务不存在关联、潜在关联方、或登记住所与经营场所无迹可寻等交易真实性存疑问题。全文15343字，大约需要35分钟。[重磅]科创板涉嫌欺诈发行第一股：“安翰科技的谎言”,,,2019-06-19,iPhone客户端,119,37,342,,
4384965741067280,这个玩法蛮好，做好期权组合直接卖,,,2019-06-19,iPhone X(深空灰),87,4,8,,,False,5051077448,快兰斯24小时财经直播,4384964856408278,实时播报：【港交所：将在7月推出界内证，五大最活跃股份及恒生指数均可发行界内证】香港交易所宣布将于7月推出界内证，在香港市场提供更丰富的结构性产品种类。投资者可因应界内证相关资产价格在到期日是否在行使价之内，而获得预定的定额回报。看准界内证相关资产后市上落范围的投资者，可考虑投资界内证产品，以便在窄幅波动、走势平淡的市况时有获利机会。界内证于7月推出时，发行商首阶段可就联交所五大最活跃股份及恒生指数发行界内证。,,,2019-06-19,微博Win8客户端,6,0,13,,
4384962788857312,其实注册制以后这种无法避免，查是查不完的，如果把欺诈发行的最高刑罚提到死刑就可以了，喜欢玩命可以啊//@八大山债人:大客户占比高且和大股东有关系，收入有做大嫌的。。。//@霜叶:一句话总结一下？//@八大山债人: 转发微博,,,2019-06-19,iPhone X(深空灰),131,29,45,,"八大山债人,霜叶,八大山债人",False,1854368294,投行泰山,4384942894956457,界面新闻今天发布了3篇独家深度调查报道，揭露正在审核期间的科创板拟上市企业安翰科技涉嫌欺诈发行，包括涉嫌过度包装、涉嫌通过未披露关联方舞弊等问题。其中，报告期内连续三年销售额占比80%左右的核心客户美年集团，披露开展胶囊胃镜检查项目的门店数量及胶囊使用量，比实地调查暗访得到的真实情况夸大了100%-300%，涉及到对应的销售额超过2亿元。同时，披露为非关联方的核心客户北京远大安翰的实际出资人，穿透后与安翰科技重要股东北京大中万升投资中心（有限合伙）的出资人均指向了张大中，而实地调查发现安翰涉嫌利用未披露关联方北京远大安翰来分担公司产品推广宣传的成本费用，甚至可能存在通过股东代持来虚构交易等问题。此外，还有世纪华人、上海安谧、上海尚和、深圳百飞特、河南新众康、苏州连昆力拓、保定中翰、上海寰熙等大量国内主要客户、海外的Endo-kapszula kft和Med Optics等主要客户都存在业务不存在关联、潜在关联方、或登记住所与经营场所无迹可寻等交易真实性存疑问题。全文15343字，大约需要35分钟。[重磅]科创板涉嫌欺诈发行第一股：“安翰科技的谎言”,,,2019-06-19,iPhone客户端,119,37,342,,
4384961585084015,@飞机总动员2016 @Fantastic_LX,,,2019-06-19,iPhone X(深空灰),43,2,4,,"飞机总动员2016,Fantastic_LX",False,3296530723,巴塞罗那足球俱乐部,4384232866218227,🔥【定制梅西生日礼物，梅西签名球衣等你来！】 ♥️ 32岁的梅西，仍然是足坛的纪录粉碎机；32岁的梅西，依旧是伟大的足球艺术家。不知不觉，你成了我们青春的关键词，而我们也见证了你无数的伟大时刻。 🎂 6月24日，梅西即将迎来32岁生日。我们向所有球迷征集模仿梅西庆祝动作的照片或视频，剪辑好的视频将有机会转交至梅西手上。让我们为梅西送上中国球迷最特别的生日礼物！ ️🔴 活动要求：登录网站，模仿任一梅西庆祝动作（下图），上传照片或视频（推荐）🔵 活动网址：网页链接🔴️ 活动奖品：1件梅西签名球衣，7个巴萨钥匙扣 🎁转发本条微博并@ 2名梅西球迷，我们再从转发中抽3名幸运鹅送上巴萨钥匙扣！ 抽奖详情,"https://wx2.sinaimg.cn/large/c47d1123gy1g44b6zacrfj20u00u0hdu.jpg,https://wx3.sinaimg.cn/large/c47d1123gy1g44b6z4vxkj20hs0bv74y.jpg,https://wx1.sinaimg.cn/large/c47d1123gy1g44b70s9fig20by074hdu.gif,https://wx4.sinaimg.cn/large/c47d1123gy1g44b71n8zcg20b305lb2a.gif,https://wx2.sinaimg.cn/large/c47d1123gy1g44b72iz24g20bw07jhdu.gif,https://wx4.sinaimg.cn/large/c47d1123gy1g44b73mg4gg20bw07je83.gif,https://wx3.sinaimg.cn/large/c47d1123gy1g44b74rtshg20bw084b2c.gif,https://wx1.sinaimg.cn/large/c47d1123gy1g44b75h5khg20bn07lhdv.gif,https://wx4.sinaimg.cn/large/c47d1123gy1g44b7665vwg20bn07l4qq.gif",,2019-06-17,超话,871,250,394,,
4384949853775460,看了沪股通买入的，平安自己回购10亿，走成这样还真是人多力量大啊 ,,,2019-06-19,iPhone X(深空灰),154,11,3,,,True
4384948162836645,你搞错了，创业板09年10月上来的，你看的是创业板指数编制出来是10年,,,2019-06-19,iPhone X(深空灰),97,12,18,,,False,1482739370,作手泽文,4384947588887750,挺巧合的。2010年四月份下旬市场开始大瀑布。六七月份是创业板上市，然后不久农业银行上市。今年同样是四月下旬市场开始向下，现在科创板即将上市，然后邮储银行也跟着来了。不过同样的情景，但市场已经完全不同，没有太多的类比性。如果现在的指数真走出类似于2010年6月下旬至7月初的极端走势，那后面还真就极有可能会复制当年的玩法了呢。,,,2019-06-19,微博 weibo.com,44,12,30,,
4384947139486384,这绝对的，派我去,,,2019-06-19,iPhone X(深空灰),75,22,6,,,False,1988800805,凤凰网财经,4384945097554116,【#比利时碾碎入侵大闸蟹#成本高 网友：把我们运过去能吃到濒危】当地时间6月17日外媒报道，大闸蟹入侵，严重破坏比利时布鲁日运河。当地6个月内捕获71.5万只大闸蟹，碾碎处理以致成本飙升。目前，当地正考虑将捕获的大闸蟹卖到中国。网友称，一定吃到它变濒危物种。（综合）@新京报动新闻 新京报动新闻的秒拍视频,,,2019-06-19,专业版微博,78,51,43,比利时碾碎入侵大闸蟹,新京报动新闻
4384946803801395,一条推特可以改变，为啥一个电话不能改变。疯王到处处处发疯//@天津股侠:马前炮，昨晚提示大家别多想，就是个套牢盘减亏减损的机会，一个电话就改变世界了，那也太简单了。A股的病，不下猛药治不好的！,,,2019-06-19,iPhone X(深空灰),106,19,3,,天津股侠,False,1896820725,天津股侠,4384668931979455,通话了，肯定是大利好，这个毋庸置疑，起码局面有望缓解，股市给予一定反应也是正常，市场大多数人目前不是持有盈利仓位，而是套牢仓位，这次是个减亏减损的机会，别想多了。 睡觉 ,,,2019-06-18,天津股侠Android,2620,397,90,,
4384939753349821,哪里很多人不知道？做资管的没有不知道的//@傅峙峰:你屌 敢发 但很多人不知道这事儿影响有多坏 呵呵,,,2019-06-19,iPhone X(深空灰),73,6,7,,傅峙峰,False,1984738451,ipo观察,4384934074225339,关于新华基金风险提示函的回复我司仅以非公允价值的交易价格进行兑付我司债券。若交易价格严重偏离并造成我司债券价值严重亏损，我司认定交易涉及利益输送、非法侵吞国有资产流失 ,"https://wx4.sinaimg.cn/large/764cb493gy1g46jslxxdqj20cl0d5wew.jpg,https://wx1.sinaimg.cn/large/764cb493gy1g46jsp4ceaj20cs0cqwi3.jpg",,2019-06-19,微博 weibo.com,23,30,164,,
4384937647901039,你真好意思说的，月线涨停人家每天涨停,,,2019-06-19,iPhone X(深空灰),88,8,3,,,False,5681770827,布莱德雷将军,4384936905326178,@Kevinqin008 月线有一只都快涨停了，这坑蹲的这么香，得点痔疮算个撒？矫情 ,"https://wx1.sinaimg.cn/large/006cw88Xly1g46k3iekerj30q80byt8x.jpg,https://wx4.sinaimg.cn/large/006cw88Xly1g46k44l85ej30q60c6glu.jpg",,2019-06-19,360安全浏览器,52,15,6,,Kevinqin008
4384936087624639,太帅了,,,2019-06-19,iPhone X(深空灰),70,19,52,,,False,3712035812,曾经的专员,4384906513641929,科比巅峰，2013年湖人对阵猛龙，科比在第四节最后连续命中三个三分，加时赛再次用扣篮杀死比赛！ 曾经的专员的微博视频 ,,,2019-06-19,微博 weibo.com,265,118,166,,
4384929011883408,港交所这次抄底很成功，其实以后A股里的权重股大概率也是这个波动率，动不动涨停肯定少了，这没办法，机构都被带坏了。 ,,,2019-06-19,iPhone X(深空灰),121,9,4,,,True
4384927606820400,腐女看问题的角度就是很特别啊,,,2019-06-19,iPhone X(深空灰),120,20,4,,,False,1711582385,主力姐姐_,4384926998968575,52集的爱情戏，连个吻都没有，景甜的金主看得好紧啊…… ,,,2019-06-19,iPhone客户端,42,40,9,,
4384927237765555,分时之羊又跑了，恨得我🦷痒痒,,,2019-06-19,iPhone X(深空灰),72,4,2,,,False,1544062044,Peter羊,4384922581723368,发布了头条文章：《6.19盘后分析日记——他们问高开为何不卖》  6.19盘后分析日记——他们问高开为何不卖 ,,,2019-06-19,微博 weibo.com,18,9,4,,
4384926730287927,我的经验是。中国石油的底大部分是平的。一旦破了平台，起来时间就长了，V型在超级大盘股上很难发生，因为你没有绝对刺激的消息带来巨大的动能。,,,2019-06-19,iPhone X(深空灰),111,13,20,,,False,1919126821,贝塔牛,4384925463488532,为啥微博上这么多人都说中国石油要大涨？ ,,,2019-06-19,微博 weibo.com,20,8,21,,
4384918018454776,还别说，有点像,,,2019-06-19,iPhone X(深空灰),132,63,1,,,False,1669616825,程老湿爱吐槽,4384914814252636,@Kevinqin008 你就剃了吧…… ,https://wx1.sinaimg.cn/large/638454b9gy1g46hlvvyesj20m60fah67.jpg,,2019-06-19,微博 weibo.com,123,32,3,,Kevinqin008
4384916936112900,我们宁愿买P2P也不会买股的你放心//@绵州一哥:就是逼着打逆回购的资金买茅台,,,2019-06-19,iPhone X(深空灰),99,11,4,,绵州一哥,False,1234139431,林耘,4384186201244618,央妈的工具箱被玩成玩具枪。 ,"https://wx2.sinaimg.cn/large/498f7927ly1g445x7qdr9j20u01t0153.jpg,https://wx3.sinaimg.cn/large/498f7927ly1g445xmrzlij20u01t0drg.jpg",,2019-06-17,HUAWEI P30,95,47,26,,
4384916122445485,回复@小牛起航:你回去自己做股票吧，没有多少量能和能不能涨是同事发生的。昨天你知道今天上海可以几乎翻倍的量？等你看到量你再追好吗//@小牛起航:这量怎么可能3000，沪深没有8000亿左右过不了上面缺口。做多的空间其实也就几十个点。,,,2019-06-19,iPhone X(深空灰),130,11,5,,"小牛起航,小牛起航",False,5705221157,Kevinqin008,4384914214292860,6月底以前不到3000就光头的赌约依然有效，不是为啥眼球，主要是无聊了给你们看个乐。虽然今天这个样子，我表示打个哈七就过去了，有位伟人说过：看不清近期就看远一点。两大空的因素一个没了，一个暂时缓和至少到月底，跌不多涨多少问题。 ,,,2019-06-19,iPhone X(深空灰),301,64,23,,
4384914977629984,我不能告诉你们板块个股，以后我再也不说了，因为有人对我提意见让我别害人，仓位我可以说9到10之间摆动。个人仓你懂的，软件都没打开过。 ,,,2019-06-19,iPhone X(深空灰),221,66,8,,,True
4384914214292860,6月底以前不到3000就光头的赌约依然有效，不是为啥眼球，主要是无聊了给你们看个乐。虽然今天这个样子，我表示打个哈七就过去了，有位伟人说过：看不清近期就看远一点。两大空的因素一个没了，一个暂时缓和至少到月底，跌不多涨多少问题。 ,,,2019-06-19,iPhone X(深空灰),301,64,23,,,True
4384912969112451,回复@混沌与概率1997:涨45还在，你想坑我//@混沌与概率1997:没事没事，上升空间已经打开,,,2019-06-19,iPhone X(深空灰),103,8,1,,"混沌与概率1997,混沌与概率1997",False,5705221157,Kevinqin008,4384910871419576,外资流入50，然后开了阴线，所以就这么回事，我觉得满意，我又没追，急什么。明天找反包，讽刺啊，利好以后还要找反包。 ,,,2019-06-19,iPhone X(深空灰),176,39,11,,
4384912864046479,回复@小黑的翻版_950:没那么复杂，操作的惯性，一致性而已。你不能让他卖错，他就会一直高了就卖，直到买不回来。横久了就这样，趋势惯性不光是说涨跌，也包括横，保持静止也是趋势。克服这种惯性需要外力和时间，曲折上，有思想准备就可以，怎么个曲折那就是随机了。明天反包也是可选项。,,,2019-06-19,iPhone X(深空灰),89,13,9,,小黑的翻版_950,False,5705221157,Kevinqin008,4384884498179883,酒不要跑的比金融快，否则我都要翻脸了 ,,,2019-06-19,iPhone X(深空灰),161,16,12,,
4384910871419576,外资流入50，然后开了阴线，所以就这么回事，我觉得满意，我又没追，急什么。明天找反包，讽刺啊，利好以后还要找反包。 ,,,2019-06-19,iPhone X(深空灰),176,39,11,,,True
4384891254390494,回复@海鹰11003:肉价是涨了，不过股价透支的太大了而已//@海鹰11003:从去年说到现在，有买菜的都知道，肉真没有涨半毛钱，而且有时候还会跌个块把钱，不知道这些机构哪儿来的信心,,,2019-06-19,iPhone X(深空灰),102,18,5,,"海鹰11003,海鹰11003",False,5705221157,Kevinqin008,4384889920617970,又杀猪了，谁是佩琦 ,,,2019-06-19,iPhone X(深空灰),125,14,8,,
4384889920617970,又杀猪了，谁是佩琦 ,,,2019-06-19,iPhone X(深空灰),125,14,8,,,True
4384889682191084,就在那个炸炮的地方,,,2019-06-19,iPhone X(深空灰),108,5,1,,,False,1922275800,William_D_Gann,4384888977265511,朝的  罗先新区  临近中国哪 ,,,2019-06-19,微博 weibo.com,71,20,2,,
4384887915974469,回复@看透人性才能拥有一切:大神，你先告诉我你预期多少？比昨天翻一倍够不够//@看透人性才能拥有一切:奶妈今天量低于预期啊，看这样沪市顶多2000亿左右,,,2019-06-19,iPhone X(深空灰),102,15,11,,"看透人性才能拥有一切,看透人性才能拥有一切",False,5705221157,Kevinqin008,4384884498179883,酒不要跑的比金融快，否则我都要翻脸了 ,,,2019-06-19,iPhone X(深空灰),161,16,12,,
